,id,date_time,year,month,mdate,day,time,sensor_id,sensor_name_x,hourly_counts,sensor_description,sensor_name_y,installation_date,status,note,direction_1,direction_2,latitude,longitude,location
125,2887753,11/1/2019,2019,November,1,Friday,19,50,Faraday St-Lygon St (West),572,Faraday St-Lygon St (West),Lyg309_T,11/30/2017,A,,North,South,-37.79808191,144.9672101,"(-37.79808191, 144.96721014)"
126,2887754,11/1/2019,2019,November,1,Friday,19,51,QVM-Franklin St (North),184,QVM-Franklin St (North),Fra118_T,11/30/2017,A,,West,East,-37.80841814,144.9590632,"(-37.80841814, 144.95906317)"
127,2887755,11/1/2019,2019,November,1,Friday,19,52,Elizabeth St-Lonsdale St (South),773,Elizabeth St-Lonsdale St (South),Eli263_T,7/31/2017,A,,West,East,-37.81252157,144.9619401,"(-37.81252157, 144.9619401)"
128,2887756,11/1/2019,2019,November,1,Friday,19,54,Lincoln-Swanston(West),182,Lincoln-Swanston (West),Swa607_T,6/26/2018,A,,South,North,-37.804024,144.963084,"(-37.804024, 144.963084)"
129,2887757,11/1/2019,2019,November,1,Friday,19,55,Elizabeth St-La Trobe St (East),"1,748",Elizabeth St-La Trobe St (East),Eli380_T,7/19/2018,A,,North,South,-37.80988941,144.9613433,"(-37.80988941, 144.96134331)"
130,2887758,11/1/2019,2019,November,1,Friday,19,56,Lonsdale St - Elizabeth St (North),569,Lonsdale St - Elizabeth St (North),Lon364_T,7/25/2018,A,,East,West,-37.81234775,144.9615331,"(-37.81234775, 144.96153311)"
131,2887759,11/1/2019,2019,November,1,Friday,19,57,Bourke St Bridge,379,Bourke St Bridge,BouBri_T,8/13/2018,A,,West,East,-37.8176735,144.950256,"(-37.8176735, 144.95025595)"
132,2887760,11/1/2019,2019,November,1,Friday,19,58,Bourke St - Spencer St (North),953,Bourke St - Spencer St (North),Bou688_T,9/27/2018,A,,West,East,-37.81686074,144.9535808,"(-37.81686074, 144.95358075)"
133,2887761,11/1/2019,2019,November,1,Friday,19,59,Swanston St - RMIT Building 80,179,Building 80 RMIT,RMIT_T,2/13/2019,A,,North,South,-37.80825648,144.9630486,"(-37.80825648, 144.96304859)"
134,2887762,11/1/2019,2019,November,1,Friday,19,61,Swanston St - RMIT Building 14,832,RMIT Building 14,RMIT14_T,6/28/2019,A,,North,South,-37.80767455,144.9630912,"(-37.80767455, 144.96309115)"
135,2887763,11/1/2019,2019,November,1,Friday,19,62,La Trobe St (North),280,La Trobe St (North),Lat224_T,9/25/2019,A,,East,West,-37.80996494,144.9621652,"(-37.80996494, 144.96216521)"
136,2887764,11/1/2019,2019,November,1,Friday,20,4,Town Hall (West),"2,051",Town Hall (West),Swa123_T,3/23/2009,A,,South,North,-37.81487988,144.9660878,"(-37.81487988, 144.9660878)"
137,2887765,11/1/2019,2019,November,1,Friday,20,17,Collins Place (South),320,Collins Place (South),Col15_T,3/30/2009,A,Device is upgraded in 26/02/2020,East,West,-37.81362542,144.9732359,"(-37.81362542, 144.97323592)"
138,2887766,11/1/2019,2019,November,1,Friday,20,18,Collins Place (North),182,Collins Place (North),Col12_T,3/30/2009,A,,East,West,-37.81344861,144.9730535,"(-37.81344861, 144.97305354)"
139,2887767,11/1/2019,2019,November,1,Friday,20,53,Collins St (North),589,Collins Street (North),Col254_T,9/23/2015,A,,West,East,-37.8156419,144.965499,"(-37.8156419, 144.965499)"
140,2887768,11/1/2019,2019,November,1,Friday,20,2,Bourke Street Mall (South),"1,204",Bourke Street Mall (South),Bou283_T,3/30/2009,A,,East,West,-37.81380667,144.9651672,"(-37.81380667, 144.96516719)"
141,2887769,11/1/2019,2019,November,1,Friday,20,1,Bourke Street Mall (North),"2,070",Bourke Street Mall (North),Bou292_T,3/24/2009,A,,West,East,-37.8134944,144.9651532,"(-37.8134944, 144.96515324)"
142,2887770,11/1/2019,2019,November,1,Friday,20,3,Melbourne Central,"2,822",Melbourne Central,Swa295_T,3/25/2009,A,,North,South,-37.81101523,144.9642949,"(-37.81101523, 144.96429485)"
143,2887771,11/1/2019,2019,November,1,Friday,20,15,State Library,"1,444",State Library,QV_T,3/25/2009,R,,South,North,-37.81064378,144.9644713,"(-37.81064378, 144.96447132)"
144,2887772,11/1/2019,2019,November,1,Friday,20,9,Southern Cross Station,277,Southern Cross Station,Col700_T,3/23/2009,A,,East,West,-37.81982992,144.9510256,"(-37.81982992, 144.95102556)"
145,2887773,11/1/2019,2019,November,1,Friday,20,10,Victoria Point,142,Victoria Point,BouHbr_T,4/23/2009,A,,West,East,-37.81876473,144.9471055,"(-37.81876473, 144.94710545)"
146,2887774,11/1/2019,2019,November,1,Friday,20,12,New Quay,476,New Quay,NewQ_T,1/21/2009,A,,West,East,-37.81457987,144.942924,"(-37.81457987, 144.94292398)"
147,2887775,11/1/2019,2019,November,1,Friday,20,11,Waterfront City,154,Waterfront City,WatCit_T,1/20/2009,A,,East,West,-37.81564989,144.939707,"(-37.81564989, 144.93970695)"
148,2887776,11/1/2019,2019,November,1,Friday,20,8,Webb Bridge,204,Webb Bridge,WebBN_T,3/24/2009,A,,North,South,-37.82293543,144.9471751,"(-37.82293543, 144.94717511)"
149,2887777,11/1/2019,2019,November,1,Friday,20,7,Birrarung Marr,203,Birrarung Marr,Fed_T,12/17/2014,A,,East,West,-37.81862929,144.971694,"(-37.81862929, 144.97169395)"
150,2887778,11/1/2019,2019,November,1,Friday,20,5,Princes Bridge,"1,882",Princes Bridge,PriNW_T,3/26/2009,A,,North,South,-37.81874249,144.9678766,"(-37.81874249, 144.96787656)"
151,2887779,11/1/2019,2019,November,1,Friday,20,6,Flinders Street Station Underpass,"2,097",Flinders Street Station Underpass,FliS_T,3/25/2009,A,Upgraded on 8/09/21,North,South,-37.81911704,144.9655826,"(-37.81911704, 144.96558256)"
152,2887780,11/1/2019,2019,November,1,Friday,20,14,Sandridge Bridge,25,Sandridge Bridge,SanBri_T,9/25/2019,A,,North,South,-37.82011242,144.962919,"(-37.82011242, 144.96291898)"
153,2887781,11/1/2019,2019,November,1,Friday,20,26,QV Market-Elizabeth St (West),672,QV Market-Elizabeth St (West),Eli483_T,9/28/2013,A,,South,North,-37.80869542,144.960494,"(-37.80869542, 144.96049404)"
154,2887782,11/1/2019,2019,November,1,Friday,20,24,Spencer St-Collins St (North),"1,043",Spencer St-Collins St (North),Col620_T,9/2/2013,A,,East,West,-37.81887962,144.954492,"(-37.81887962, 144.95449198)"
155,2887783,11/1/2019,2019,November,1,Friday,20,23,Spencer St-Collins St (South),200,Spencer St-Collins St (South),Col623_T,9/2/2013,A,,East,West,-37.81909256,144.9545275,"(-37.81909256, 144.95452749)"
156,2887784,11/1/2019,2019,November,1,Friday,20,25,Melbourne Convention Exhibition Centre,"1,652",Melbourne Convention Exhibition Centre,MCEC_T,10/2/2019,A,Sensor relocated from 14 to 25 on 2/10/2019,East,West,-37.82401776,144.9560443,"(-37.82401776, 144.95604426)"
157,2887785,11/1/2019,2019,November,1,Friday,20,21,Bourke St-Russell St (West),997,Bourke St-Russell St (West),Rus180_T,9/2/2013,A,,South,North,-37.81244703,144.9677876,"(-37.81244703, 144.96778757)"
158,2887786,11/1/2019,2019,November,1,Friday,20,20,Chinatown-Lt Bourke St (South),974,Chinatown-Lt Bourke St (South),LtB170_T,9/6/2013,A,,East,West,-37.81172913,144.9682466,"(-37.81172913, 144.9682466)"
159,2887787,11/1/2019,2019,November,1,Friday,20,19,Chinatown-Swanston St (North),"1,362",Chinatown-Swanston St (North),LtB210_T,9/2/2013,A,,East,West,-37.81237202,144.9655067,"(-37.81237202, 144.96550671)"
160,2887788,11/1/2019,2019,November,1,Friday,20,22,Flinders St-Elizabeth St (East),"2,314",Flinders St-Elizabeth St (East),Eli274_T,8/12/2013,A,,South,North,-37.81786445,144.9650682,"(-37.81786445, 144.96506823)"
161,2887789,11/1/2019,2019,November,1,Friday,20,27,QV Market-Peel St,135,QV Market-Peel St,Vic_T,8/16/2013,A,,East,West,-37.80606888,144.9564469,"(-37.80606888, 144.95644693)"
162,2887790,11/1/2019,2019,November,1,Friday,20,28,The Arts Centre,594,The Arts Centre,VAC_T,8/23/2013,A,,South,North,-37.82129924,144.9687931,"(-37.82129924, 144.96879309)"
163,2887791,11/1/2019,2019,November,1,Friday,20,31,Lygon St (West),687,Lygon St (West),Lyg161_T,10/10/2013,A,,South,North,-37.8016968,144.9665891,"(-37.8016968, 144.96658911)"
164,2887792,11/1/2019,2019,November,1,Friday,20,30,Lonsdale St (South),"1,064",Lonsdale St (South),Lon189_T,10/14/2013,A,,East,West,-37.81121849,144.9665681,"(-37.81121849, 144.96656807)"
165,2887793,11/1/2019,2019,November,1,Friday,20,34,Flinders St-Spark La,118,Flinders St-Spark La,Fli32_T,6/8/2014,A,,East,West,-37.81537985,144.9741505,"(-37.81537985, 144.9741505)"
166,2887794,11/1/2019,2019,November,1,Friday,20,39,Alfred Place,158,Alfred Place,AlfPl_T,12/4/2019,A,In 4/12/2019 sensor upgraded,South,North,-37.81379749,144.9699575,"(-37.81379749, 144.96995745)"
167,2887795,11/1/2019,2019,November,1,Friday,20,37,Lygon St (East),325,Lygon St (East),Lyg260_T,2/11/2015,A,,North,South,-37.80310271,144.9667145,"(-37.80310271, 144.96671452)"
168,2887796,11/1/2019,2019,November,1,Friday,20,40,Lonsdale St-Spring St (West),245,Lonsdale St-Spring St (West),Spr201_T,1/19/2015,A,,South,North,-37.80999341,144.9722759,"(-37.80999341, 144.97227588)"
169,2887797,11/1/2019,2019,November,1,Friday,20,36,Queen St (West),367,Queen St (West),Que85_T,1/20/2015,A,,South,North,-37.81652527,144.9612106,"(-37.81652527, 144.96121063)"
170,2844936,9/29/2019,2019,September,29,Sunday,10,7,Birrarung Marr,418,Birrarung Marr,Fed_T,12/17/2014,A,,East,West,-37.81862929,144.971694,"(-37.81862929, 144.97169395)"
171,2887798,11/1/2019,2019,November,1,Friday,20,29,St Kilda Rd-Alexandra Gardens,299,St Kilda Rd-Alexandra Gardens,AG_T,10/11/2013,A,sensor upgraded from laser to 3D on 19/12/2019,North,South,-37.81965808,144.9686345,"(-37.81965808, 144.96863453)"
172,2887799,11/1/2019,2019,November,1,Friday,20,42,Grattan St-Swanston St (West),198,Grattan St-Swanston St (West),UM1_T,4/15/2015,A,,South,North,-37.80008565,144.9638641,"(-37.80008565, 144.96386412)"
173,2887800,11/1/2019,2019,November,1,Friday,20,43,Monash Rd-Swanston St (West),27,Monash Rd-Swanston St (West),UM2_T,4/15/2015,A,,South,North,-37.79844525,144.9641178,"(-37.79844525, 144.96411782)"
174,2887801,11/1/2019,2019,November,1,Friday,20,44,Tin Alley-Swanston St (West),42,Tin Alley-Swanston St (West),UM3_T,4/15/2015,A,,South,North,-37.79690473,144.9644038,"(-37.79690473, 144.96440378)"
175,2887802,11/1/2019,2019,November,1,Friday,20,35,Southbank,"1,695",Southbank,SouthB_T,4/15/2021,A,River side,East,West,-37.82017828,144.9650888,"(-37.82017828, 144.96508877)"
176,2887803,11/1/2019,2019,November,1,Friday,20,45,Little Collins St-Swanston St (East),"1,471",Little Collins St-Swanston St (East),Swa148_T,6/29/2017,A,,North,South,-37.81414074,144.9660938,"(-37.81414074, 144.9660938)"
177,2887804,11/1/2019,2019,November,1,Friday,20,46,Pelham St (S),132,Pelham St (South),Pel147_T,7/10/2017,A,,West,East,-37.80240719,144.9615673,"(-37.80240719, 144.96156731)"
178,2887805,11/1/2019,2019,November,1,Friday,20,47,Melbourne Central-Elizabeth St (East),"1,414",Melbourne Central-Elizabeth St (East),Eli250_T,8/24/2017,A,,South,North,-37.81160331,144.9622008,"(-37.81160331, 144.96220077)"
179,2887806,11/1/2019,2019,November,1,Friday,20,48,QVM-Queen St (East),186,QVM-Queen St (East),QVMQ_T,10/2/2017,A,,East,West,-37.80631581,144.958667,"(-37.80631581, 144.95866698)"
180,2887807,11/1/2019,2019,November,1,Friday,20,49,QVM-Therry St (South),100,QVM-Therry St (South),Eli501_T,11/29/2017,A,,West,East,-37.80730067,144.9595606,"(-37.80730067, 144.95956055)"
181,2887808,11/1/2019,2019,November,1,Friday,20,50,Faraday St-Lygon St (West),605,Faraday St-Lygon St (West),Lyg309_T,11/30/2017,A,,North,South,-37.79808191,144.9672101,"(-37.79808191, 144.96721014)"
182,2887809,11/1/2019,2019,November,1,Friday,20,51,QVM-Franklin St (North),151,QVM-Franklin St (North),Fra118_T,11/30/2017,A,,West,East,-37.80841814,144.9590632,"(-37.80841814, 144.95906317)"
183,2887810,11/1/2019,2019,November,1,Friday,20,52,Elizabeth St-Lonsdale St (South),693,Elizabeth St-Lonsdale St (South),Eli263_T,7/31/2017,A,,West,East,-37.81252157,144.9619401,"(-37.81252157, 144.9619401)"
184,2887811,11/1/2019,2019,November,1,Friday,20,54,Lincoln-Swanston(West),216,Lincoln-Swanston (West),Swa607_T,6/26/2018,A,,South,North,-37.804024,144.963084,"(-37.804024, 144.963084)"
185,2887812,11/1/2019,2019,November,1,Friday,20,55,Elizabeth St-La Trobe St (East),"1,673",Elizabeth St-La Trobe St (East),Eli380_T,7/19/2018,A,,North,South,-37.80988941,144.9613433,"(-37.80988941, 144.96134331)"
186,2887813,11/1/2019,2019,November,1,Friday,20,56,Lonsdale St - Elizabeth St (North),560,Lonsdale St - Elizabeth St (North),Lon364_T,7/25/2018,A,,East,West,-37.81234775,144.9615331,"(-37.81234775, 144.96153311)"
187,2887814,11/1/2019,2019,November,1,Friday,20,57,Bourke St Bridge,249,Bourke St Bridge,BouBri_T,8/13/2018,A,,West,East,-37.8176735,144.950256,"(-37.8176735, 144.95025595)"
188,2887815,11/1/2019,2019,November,1,Friday,20,58,Bourke St - Spencer St (North),662,Bourke St - Spencer St (North),Bou688_T,9/27/2018,A,,West,East,-37.81686074,144.9535808,"(-37.81686074, 144.95358075)"
189,2887816,11/1/2019,2019,November,1,Friday,20,59,Swanston St - RMIT Building 80,11,Building 80 RMIT,RMIT_T,2/13/2019,A,,North,South,-37.80825648,144.9630486,"(-37.80825648, 144.96304859)"
190,2887817,11/1/2019,2019,November,1,Friday,20,61,Swanston St - RMIT Building 14,741,RMIT Building 14,RMIT14_T,6/28/2019,A,,North,South,-37.80767455,144.9630912,"(-37.80767455, 144.96309115)"
191,2887818,11/1/2019,2019,November,1,Friday,20,62,La Trobe St (North),273,La Trobe St (North),Lat224_T,9/25/2019,A,,East,West,-37.80996494,144.9621652,"(-37.80996494, 144.96216521)"
192,2887819,11/1/2019,2019,November,1,Friday,21,4,Town Hall (West),"1,715",Town Hall (West),Swa123_T,3/23/2009,A,,South,North,-37.81487988,144.9660878,"(-37.81487988, 144.9660878)"
193,2887820,11/1/2019,2019,November,1,Friday,21,17,Collins Place (South),191,Collins Place (South),Col15_T,3/30/2009,A,Device is upgraded in 26/02/2020,East,West,-37.81362542,144.9732359,"(-37.81362542, 144.97323592)"
194,2887821,11/1/2019,2019,November,1,Friday,21,18,Collins Place (North),145,Collins Place (North),Col12_T,3/30/2009,A,,East,West,-37.81344861,144.9730535,"(-37.81344861, 144.97305354)"
195,2887822,11/1/2019,2019,November,1,Friday,21,53,Collins St (North),485,Collins Street (North),Col254_T,9/23/2015,A,,West,East,-37.8156419,144.965499,"(-37.8156419, 144.965499)"
196,2887823,11/1/2019,2019,November,1,Friday,21,2,Bourke Street Mall (South),588,Bourke Street Mall (South),Bou283_T,3/30/2009,A,,East,West,-37.81380667,144.9651672,"(-37.81380667, 144.96516719)"
197,2887824,11/1/2019,2019,November,1,Friday,21,1,Bourke Street Mall (North),"1,450",Bourke Street Mall (North),Bou292_T,3/24/2009,A,,West,East,-37.8134944,144.9651532,"(-37.8134944, 144.96515324)"
198,2887825,11/1/2019,2019,November,1,Friday,21,3,Melbourne Central,"2,662",Melbourne Central,Swa295_T,3/25/2009,A,,North,South,-37.81101523,144.9642949,"(-37.81101523, 144.96429485)"
199,2887826,11/1/2019,2019,November,1,Friday,21,15,State Library,"1,267",State Library,QV_T,3/25/2009,R,,South,North,-37.81064378,144.9644713,"(-37.81064378, 144.96447132)"
200,2887827,11/1/2019,2019,November,1,Friday,21,9,Southern Cross Station,167,Southern Cross Station,Col700_T,3/23/2009,A,,East,West,-37.81982992,144.9510256,"(-37.81982992, 144.95102556)"
201,2887828,11/1/2019,2019,November,1,Friday,21,10,Victoria Point,76,Victoria Point,BouHbr_T,4/23/2009,A,,West,East,-37.81876473,144.9471055,"(-37.81876473, 144.94710545)"
202,2887829,11/1/2019,2019,November,1,Friday,21,12,New Quay,462,New Quay,NewQ_T,1/21/2009,A,,West,East,-37.81457987,144.942924,"(-37.81457987, 144.94292398)"
203,2887830,11/1/2019,2019,November,1,Friday,21,11,Waterfront City,109,Waterfront City,WatCit_T,1/20/2009,A,,East,West,-37.81564989,144.939707,"(-37.81564989, 144.93970695)"
204,2887831,11/1/2019,2019,November,1,Friday,21,8,Webb Bridge,132,Webb Bridge,WebBN_T,3/24/2009,A,,North,South,-37.82293543,144.9471751,"(-37.82293543, 144.94717511)"
205,2887832,11/1/2019,2019,November,1,Friday,21,7,Birrarung Marr,239,Birrarung Marr,Fed_T,12/17/2014,A,,East,West,-37.81862929,144.971694,"(-37.81862929, 144.97169395)"
206,2887833,11/1/2019,2019,November,1,Friday,21,5,Princes Bridge,"2,739",Princes Bridge,PriNW_T,3/26/2009,A,,North,South,-37.81874249,144.9678766,"(-37.81874249, 144.96787656)"
207,2887834,11/1/2019,2019,November,1,Friday,21,6,Flinders Street Station Underpass,"2,006",Flinders Street Station Underpass,FliS_T,3/25/2009,A,Upgraded on 8/09/21,North,South,-37.81911704,144.9655826,"(-37.81911704, 144.96558256)"
208,2887835,11/1/2019,2019,November,1,Friday,21,14,Sandridge Bridge,13,Sandridge Bridge,SanBri_T,9/25/2019,A,,North,South,-37.82011242,144.962919,"(-37.82011242, 144.96291898)"
209,2887836,11/1/2019,2019,November,1,Friday,21,26,QV Market-Elizabeth St (West),537,QV Market-Elizabeth St (West),Eli483_T,9/28/2013,A,,South,North,-37.80869542,144.960494,"(-37.80869542, 144.96049404)"
210,2887837,11/1/2019,2019,November,1,Friday,21,24,Spencer St-Collins St (North),"1,054",Spencer St-Collins St (North),Col620_T,9/2/2013,A,,East,West,-37.81887962,144.954492,"(-37.81887962, 144.95449198)"
211,2887838,11/1/2019,2019,November,1,Friday,21,23,Spencer St-Collins St (South),229,Spencer St-Collins St (South),Col623_T,9/2/2013,A,,East,West,-37.81909256,144.9545275,"(-37.81909256, 144.95452749)"
212,2887839,11/1/2019,2019,November,1,Friday,21,25,Melbourne Convention Exhibition Centre,"1,322",Melbourne Convention Exhibition Centre,MCEC_T,10/2/2019,A,Sensor relocated from 14 to 25 on 2/10/2019,East,West,-37.82401776,144.9560443,"(-37.82401776, 144.95604426)"
213,2887840,11/1/2019,2019,November,1,Friday,21,21,Bourke St-Russell St (West),937,Bourke St-Russell St (West),Rus180_T,9/2/2013,A,,South,North,-37.81244703,144.9677876,"(-37.81244703, 144.96778757)"
214,2887841,11/1/2019,2019,November,1,Friday,21,20,Chinatown-Lt Bourke St (South),765,Chinatown-Lt Bourke St (South),LtB170_T,9/6/2013,A,,East,West,-37.81172913,144.9682466,"(-37.81172913, 144.9682466)"
215,2887842,11/1/2019,2019,November,1,Friday,21,19,Chinatown-Swanston St (North),"1,243",Chinatown-Swanston St (North),LtB210_T,9/2/2013,A,,East,West,-37.81237202,144.9655067,"(-37.81237202, 144.96550671)"
216,2887843,11/1/2019,2019,November,1,Friday,21,22,Flinders St-Elizabeth St (East),"2,266",Flinders St-Elizabeth St (East),Eli274_T,8/12/2013,A,,South,North,-37.81786445,144.9650682,"(-37.81786445, 144.96506823)"
217,2887844,11/1/2019,2019,November,1,Friday,21,27,QV Market-Peel St,146,QV Market-Peel St,Vic_T,8/16/2013,A,,East,West,-37.80606888,144.9564469,"(-37.80606888, 144.95644693)"
218,2887845,11/1/2019,2019,November,1,Friday,21,28,The Arts Centre,"1,205",The Arts Centre,VAC_T,8/23/2013,A,,South,North,-37.82129924,144.9687931,"(-37.82129924, 144.96879309)"
219,2887846,11/1/2019,2019,November,1,Friday,21,31,Lygon St (West),800,Lygon St (West),Lyg161_T,10/10/2013,A,,South,North,-37.8016968,144.9665891,"(-37.8016968, 144.96658911)"
220,2887847,11/1/2019,2019,November,1,Friday,21,30,Lonsdale St (South),"1,106",Lonsdale St (South),Lon189_T,10/14/2013,A,,East,West,-37.81121849,144.9665681,"(-37.81121849, 144.96656807)"
221,2887848,11/1/2019,2019,November,1,Friday,21,34,Flinders St-Spark La,131,Flinders St-Spark La,Fli32_T,6/8/2014,A,,East,West,-37.81537985,144.9741505,"(-37.81537985, 144.9741505)"
222,2887849,11/1/2019,2019,November,1,Friday,21,39,Alfred Place,114,Alfred Place,AlfPl_T,12/4/2019,A,In 4/12/2019 sensor upgraded,South,North,-37.81379749,144.9699575,"(-37.81379749, 144.96995745)"
223,2887850,11/1/2019,2019,November,1,Friday,21,37,Lygon St (East),366,Lygon St (East),Lyg260_T,2/11/2015,A,,North,South,-37.80310271,144.9667145,"(-37.80310271, 144.96671452)"
224,2887851,11/1/2019,2019,November,1,Friday,21,40,Lonsdale St-Spring St (West),215,Lonsdale St-Spring St (West),Spr201_T,1/19/2015,A,,South,North,-37.80999341,144.9722759,"(-37.80999341, 144.97227588)"
225,2887852,11/1/2019,2019,November,1,Friday,21,36,Queen St (West),297,Queen St (West),Que85_T,1/20/2015,A,,South,North,-37.81652527,144.9612106,"(-37.81652527, 144.96121063)"
226,2887853,11/1/2019,2019,November,1,Friday,21,29,St Kilda Rd-Alexandra Gardens,382,St Kilda Rd-Alexandra Gardens,AG_T,10/11/2013,A,sensor upgraded from laser to 3D on 19/12/2019,North,South,-37.81965808,144.9686345,"(-37.81965808, 144.96863453)"
227,2887854,11/1/2019,2019,November,1,Friday,21,42,Grattan St-Swanston St (West),157,Grattan St-Swanston St (West),UM1_T,4/15/2015,A,,South,North,-37.80008565,144.9638641,"(-37.80008565, 144.96386412)"
228,2887855,11/1/2019,2019,November,1,Friday,21,43,Monash Rd-Swanston St (West),13,Monash Rd-Swanston St (West),UM2_T,4/15/2015,A,,South,North,-37.79844525,144.9641178,"(-37.79844525, 144.96411782)"
229,2887856,11/1/2019,2019,November,1,Friday,21,44,Tin Alley-Swanston St (West),38,Tin Alley-Swanston St (West),UM3_T,4/15/2015,A,,South,North,-37.79690473,144.9644038,"(-37.79690473, 144.96440378)"
230,2887857,11/1/2019,2019,November,1,Friday,21,35,Southbank,"1,825",Southbank,SouthB_T,4/15/2021,A,River side,East,West,-37.82017828,144.9650888,"(-37.82017828, 144.96508877)"
231,2887858,11/1/2019,2019,November,1,Friday,21,45,Little Collins St-Swanston St (East),"1,562",Little Collins St-Swanston St (East),Swa148_T,6/29/2017,A,,North,South,-37.81414074,144.9660938,"(-37.81414074, 144.9660938)"
232,2887859,11/1/2019,2019,November,1,Friday,21,46,Pelham St (S),93,Pelham St (South),Pel147_T,7/10/2017,A,,West,East,-37.80240719,144.9615673,"(-37.80240719, 144.96156731)"
233,2887860,11/1/2019,2019,November,1,Friday,21,47,Melbourne Central-Elizabeth St (East),"1,213",Melbourne Central-Elizabeth St (East),Eli250_T,8/24/2017,A,,South,North,-37.81160331,144.9622008,"(-37.81160331, 144.96220077)"
234,2887861,11/1/2019,2019,November,1,Friday,21,48,QVM-Queen St (East),189,QVM-Queen St (East),QVMQ_T,10/2/2017,A,,East,West,-37.80631581,144.958667,"(-37.80631581, 144.95866698)"
235,2887862,11/1/2019,2019,November,1,Friday,21,49,QVM-Therry St (South),137,QVM-Therry St (South),Eli501_T,11/29/2017,A,,West,East,-37.80730067,144.9595606,"(-37.80730067, 144.95956055)"
236,2887863,11/1/2019,2019,November,1,Friday,21,50,Faraday St-Lygon St (West),555,Faraday St-Lygon St (West),Lyg309_T,11/30/2017,A,,North,South,-37.79808191,144.9672101,"(-37.79808191, 144.96721014)"
237,2887864,11/1/2019,2019,November,1,Friday,21,51,QVM-Franklin St (North),148,QVM-Franklin St (North),Fra118_T,11/30/2017,A,,West,East,-37.80841814,144.9590632,"(-37.80841814, 144.95906317)"
238,2887865,11/1/2019,2019,November,1,Friday,21,52,Elizabeth St-Lonsdale St (South),618,Elizabeth St-Lonsdale St (South),Eli263_T,7/31/2017,A,,West,East,-37.81252157,144.9619401,"(-37.81252157, 144.9619401)"
239,2887866,11/1/2019,2019,November,1,Friday,21,54,Lincoln-Swanston(West),211,Lincoln-Swanston (West),Swa607_T,6/26/2018,A,,South,North,-37.804024,144.963084,"(-37.804024, 144.963084)"
240,2887867,11/1/2019,2019,November,1,Friday,21,55,Elizabeth St-La Trobe St (East),"1,530",Elizabeth St-La Trobe St (East),Eli380_T,7/19/2018,A,,North,South,-37.80988941,144.9613433,"(-37.80988941, 144.96134331)"
241,2887868,11/1/2019,2019,November,1,Friday,21,56,Lonsdale St - Elizabeth St (North),405,Lonsdale St - Elizabeth St (North),Lon364_T,7/25/2018,A,,East,West,-37.81234775,144.9615331,"(-37.81234775, 144.96153311)"
242,2887869,11/1/2019,2019,November,1,Friday,21,57,Bourke St Bridge,161,Bourke St Bridge,BouBri_T,8/13/2018,A,,West,East,-37.8176735,144.950256,"(-37.8176735, 144.95025595)"
243,2887870,11/1/2019,2019,November,1,Friday,21,58,Bourke St - Spencer St (North),630,Bourke St - Spencer St (North),Bou688_T,9/27/2018,A,,West,East,-37.81686074,144.9535808,"(-37.81686074, 144.95358075)"
244,2887871,11/1/2019,2019,November,1,Friday,21,59,Swanston St - RMIT Building 80,7,Building 80 RMIT,RMIT_T,2/13/2019,A,,North,South,-37.80825648,144.9630486,"(-37.80825648, 144.96304859)"
245,2887872,11/1/2019,2019,November,1,Friday,21,61,Swanston St - RMIT Building 14,582,RMIT Building 14,RMIT14_T,6/28/2019,A,,North,South,-37.80767455,144.9630912,"(-37.80767455, 144.96309115)"
246,2887873,11/1/2019,2019,November,1,Friday,21,62,La Trobe St (North),260,La Trobe St (North),Lat224_T,9/25/2019,A,,East,West,-37.80996494,144.9621652,"(-37.80996494, 144.96216521)"
247,2887874,11/1/2019,2019,November,1,Friday,22,4,Town Hall (West),"1,438",Town Hall (West),Swa123_T,3/23/2009,A,,South,North,-37.81487988,144.9660878,"(-37.81487988, 144.9660878)"
248,2887875,11/1/2019,2019,November,1,Friday,22,17,Collins Place (South),197,Collins Place (South),Col15_T,3/30/2009,A,Device is upgraded in 26/02/2020,East,West,-37.81362542,144.9732359,"(-37.81362542, 144.97323592)"
249,2887876,11/1/2019,2019,November,1,Friday,22,18,Collins Place (North),153,Collins Place (North),Col12_T,3/30/2009,A,,East,West,-37.81344861,144.9730535,"(-37.81344861, 144.97305354)"
250,2887877,11/1/2019,2019,November,1,Friday,22,53,Collins St (North),374,Collins Street (North),Col254_T,9/23/2015,A,,West,East,-37.8156419,144.965499,"(-37.8156419, 144.965499)"
251,2887878,11/1/2019,2019,November,1,Friday,22,2,Bourke Street Mall (South),349,Bourke Street Mall (South),Bou283_T,3/30/2009,A,,East,West,-37.81380667,144.9651672,"(-37.81380667, 144.96516719)"
252,2887879,11/1/2019,2019,November,1,Friday,22,1,Bourke Street Mall (North),779,Bourke Street Mall (North),Bou292_T,3/24/2009,A,,West,East,-37.8134944,144.9651532,"(-37.8134944, 144.96515324)"
253,2887880,11/1/2019,2019,November,1,Friday,22,3,Melbourne Central,"1,960",Melbourne Central,Swa295_T,3/25/2009,A,,North,South,-37.81101523,144.9642949,"(-37.81101523, 144.96429485)"
254,2887881,11/1/2019,2019,November,1,Friday,22,15,State Library,909,State Library,QV_T,3/25/2009,R,,South,North,-37.81064378,144.9644713,"(-37.81064378, 144.96447132)"
